"artist","title","key","song_url","artist_url"
"Avicii","Wake Me Up!",1000058,"111256313f35a8b2a3e1628a83504330b489f04f","4efe383b43e0c5a00eb59877cc8919a342863c9d"
"Avril Lavigne","Girlfriend",1000059,"bf7d1b11bb867c8be04f222a970e80dd525e1b51","5827a649441a605b62003c2beb758472b530de26"
"B.o.B Featuring Bruno Mars","Nothin' On You",1000065,"cb93cd5770a3ff6824d8cfcb7e743c9be99c0246","843d37c74a97abca70f3564c85e2083d5ca97760"
"B.o.B Featuring Hayley Williams","Airplanes",1000066,"8c83787fff0b72fd657d43c15e98bc24860ea061","843d37c74a97abca70f3564c85e2083d5ca97760"
"Baauer","Harlem Shake",1000070,"4c842f5324d3c03d3c66ebb546551373c82f992d","283c96656cdbfa777abbfefd2002820976b47d22"
"Bad Meets Evil Featuring Bruno Mars","Lighters",1000074,"00f11e250a7690305b9edacece8f29b028a889e4","a4eed4e37ac21b44dd404c93963bf66cd933c6fd"
"Bastille","Pompeii",1000075,"db33ccf2e995d4590a77f7842e59a6fad2e2b861","58480c54958d4022cf3f61965a578f814908ba0d"
"Beyonce","Halo",1000080,"3c97985f3736fab6d4abcd2067f346a9b30955fa","18141db33353a7b84c311b7068e29ea53fad2326"
"Beyonce","If I Were A Boy",1000081,"f12c28a584052bea2731e3589644a77165b02f7c","18141db33353a7b84c311b7068e29ea53fad2326"
"Beyonce","Irreplaceable",1000082,"b1cd9ecf3b5108363846f497897b5bcbec44343a","18141db33353a7b84c311b7068e29ea53fad2326"
"Beyonce","Single Ladies (Put A Ring On It)",1000085,"69c8bae97df9121ee440b23053fe20f64c204408","18141db33353a7b84c311b7068e29ea53fad2326"
"Beyonce & Shakira","Beautiful Liar",1000087,"fe55d5e4879a799186e29d24a3c9ffb0c1f9d9ab","18141db33353a7b84c311b7068e29ea53fad2326"
"Beyonce Featuring Jay Z","Drunk In Love",1000088,"7052c45ae9298c38fdbd1b45bec7fc5f554fafa0","18141db33353a7b84c311b7068e29ea53fad2326"
"Britney Spears",3,10000106,"e81c9d1d6a26d0032f3e90bf8ccfa4c024e138fa","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Britney Spears","Circus",10000107,"8085b6ee836e9cbb7032576fcf8f1b51d9a53c0d","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Britney Spears","Gimme More",10000108,"933d11a18d0ec4884f4a9620f4d628a7295e8faf","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Britney Spears","Hold It Against Me",10000109,"e1d77a302f6486c643e0d10b057a53b7ab8187a8","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Britney Spears","Till The World Ends",10000113,"fd017ae5c0a60cff3d5f5b4d37c4e8617c93b11f","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Britney Spears","Womanizer",10000114,"40c87bb00fe6bab71f758643b2d1e598c5374410","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Bruno Mars","Grenade",10000116,"d6fc23418ef4a090922decfe6a47c7bc87c1d762","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","It Will Rain",10000117,"4bde10ded8aebaf304f6e76b249b74b632624fcb","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","Just The Way You Are",10000118,"c5aded22dbb2b2555055099237ea9bd4af813b70","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","Locked Out Of Heaven",10000119,"c647489f28d840b545b90e10067012f504dc7b68","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","The Lazy Song",10000120,"6dda0f582db7db112f377d36df313cf04e706f27","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","Treasure",10000121,"2780356e9a11fab474e2bc11758e41ab309f60d6","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Bruno Mars","When I Was Your Man",10000122,"d93150cf43f68c863d9f73a6f1e2b3e64e44488e","9b0ac8d5ed8158cd2f00213d8b73e48fa49e63c8"
"Carly Rae Jepsen","Call Me Maybe",10000134,"9e00c551bf032195d93c04e712e093f1f300b766","d4f64d051e7fd1e3d6bd7812c9ea441c04df0738"
"Cee Lo Green","F**k You (Forget You)",10000147,"27cd79ca009d7cb88970625eb55877d8be947130","2178b4f6fc73d6c0ac0fadd99082279d135d9ad1"
"Chris Brown","Forever",10000155,"0914bb8a4c59aecd041b7e02d34952e0355cd7a0","b1757fc8709f019009e6af932543854a3e20498e"
"Chris Brown","With You",10000159,"21235ef8c4681cc476eae7ea105c98446980f27a","b1757fc8709f019009e6af932543854a3e20498e"
"Chris Brown Featuring T-Pain","Kiss Kiss",10000166,"171dd3e18fbbcb4296f6953323af9f492e63c609","b1757fc8709f019009e6af932543854a3e20498e"
"Colbie Caillat","Bubbly",10000183,"cce1934c00107ca3ad644ce710912931c8f8145b","d7ea6eee37cc591156efdc0dbdeb4f6f168cae64"
"Coldplay","Viva La Vida",10000193,"bb0a310830636ebf8e5f6a1fa03d129a9724f7ec","32e13d2c37af4817d1cbf09742c1f51a328820c7"
"Daft Punk Featuring Pharrell Williams","Get Lucky",10000198,"28c1195dcc64c65223ed1f439886d50f4ded7ba6","5bafab32f2eb71e881de73ec4b088e106feb9e3f"
"Daughtry","Home",10000203,"eb6437351aa459f60677663893619ac28c3520b1","1cee8fe91ca5da28f32aff4153762dd47682f7d5"
"Daughtry","It's Not Over",10000204,"29705faacb871ad023d1afb7af5ef10b366843b4","1cee8fe91ca5da28f32aff4153762dd47682f7d5"
"David Archuleta","Crush",10000209,"b3ed28f1f0399ac3c85cbb03ec8d0a9201523ae4","81e73fd0987ef4a5050a59ca6af892802e3a84a8"
"David Cook","The Time Of My Life",10000214,"cff426789da1df52479477fcab4eac689f1ba18e","2682502685ae6f6283a80304724f82a1edcbc1fd"
"David Guetta Featuring Akon","Sexy Chick",10000215,"876936093fad81deb13e88f49c13bec320538c22","ac58b62ef5d7ae28e6dab2d70c521eaf58e7b343"
"David Guetta Featuring Nicki Minaj","Turn Me On",10000217,"37b3a5334e6cd65824919c839875a3bf43940fe7","ac58b62ef5d7ae28e6dab2d70c521eaf58e7b343"
"David Guetta Featuring Usher","Without You",10000220,"cc055342a76178ba255c2dd47b8a8571837b8d53","8b772d0c067fd02734a470188dbe3fb45abaa7e9"
"Dixie Chicks","Not Ready To Make Nice",10000239,"5b43cbc27cade313fdfeb57c1dd4da106bc3a1f3","f7daa9c510fe6fe3c4f22a1aa4e3aba9a0266316"
"DJ Snake & Lil Jon","Turn Down For What",10000243,"fde5f6c570eb2ecaca797c0984a247a47d3fdc21",""
"Dr. Dre Featuring Eminem & Skylar Grey","I Need A Doctor",10000244,"c6c3f5faa398060b3ee88f828cc696ac332318c1","48129a6811b27a9f7fa65d7b5512a824de5feb04"
"Drake","Best I Ever Had",10000245,"a871d3953cb41e951a7511f01a25b6463c3433dc","94c531c2ed71ce23d704d7f63a168c0287bbbb23"
"Drake","Find Your Love",10000246,"19039a80e7b74480c2f9a22a9d1ebb3dba52c085","94c531c2ed71ce23d704d7f63a168c0287bbbb23"
"Drake","Hotline Bling",10000248,"0455057843d42c96b2a7848d4ad01114aae5aed2","94c531c2ed71ce23d704d7f63a168c0287bbbb23"
"Drake Featuring Majid Jordan","Hold On, We're Going Home",10000256,"042da7bf83b274e19dfe3304ef4a6c6cc009441f","94c531c2ed71ce23d704d7f63a168c0287bbbb23"
"Ed Sheeran","Thinking Out Loud",10000266,"7fba47d0806142cb34ad2080a5f139eba915fe05","17af08a13425f4343fdf10a0cd720d2b26aada3f"
"Ellie Goulding","Lights",10000270,"b1a8c57fd81f840e0e1471999710766f4d03d029","5987a65ac367986e41a7ec650c8d0eecb3963309"
"Ellie Goulding","Love Me Like You Do",10000271,"f437098b669a10a04a3347a93582c1a106a2bd14","5987a65ac367986e41a7ec650c8d0eecb3963309"
"Eminem","Berzerk",10000275,"de4631f2a4a2a7ea5f6c3356850e317594b13043","e7f36f618a1e577741be6d1f108d27dd693f5b81"
"Eminem","Not Afraid",10000277,"8f06fb0da6f33333cdd8f4e781d5b14ec67b79cc","e7f36f618a1e577741be6d1f108d27dd693f5b81"
"Eminem Featuring Rihanna","Love The Way You Lie",10000283,"ac01ca25aab5527bd250ceaad16cc4d78e702b00","e7f36f618a1e577741be6d1f108d27dd693f5b81"
"Eminem Featuring Rihanna","The Monster",10000284,"32a734fb66fab8cdd78187f536602c83ed2ddf4b","e7f36f618a1e577741be6d1f108d27dd693f5b81"
"Eminem, Dr. Dre & 50 Cent","Crack A Bottle",10000286,"884466198a8bbc7173a880faffed8608df453283","48129a6811b27a9f7fa65d7b5512a824de5feb04"
"Enrique Iglesias Featuring Ludacris & DJ Frank E","Tonight (I'm Lovin' You)",10000288,"131560aea6fa1df916a790940df2d3dfe0bb7db6","ca10aaa3aeb61ec560772717122181e73b1197dd"
"Enrique Iglesias Featuring Pitbull","I Like It",10000289,"eafb58a06091d179995000d4c7acbacfa663d0b0","ca10aaa3aeb61ec560772717122181e73b1197dd"
"Fall Out Boy","This Ain't A Scene, It's An Arms Race",10000300,"6d1615315df6fe525fc9d4f4baf5111622a6bce0","627dd34a43012cc66fe6bdae932b32aa73ac8469"
"Far*East Movement Featuring Cataracs & Dev","Like A G6",10000303,"5ae09e2551a37019ee6b2a60c70a9b7bf2fe8811","2af32e5f0fb85873ee690c3052c20740a92ffadc"
"Fergie","Big Girls Don't Cry",10000308,"404b43638db0d2ac459ab8fa3f62172276c0a4c0","5f1f0909b8b471c87e258975ddd6bba519967fd3"
"Fergie","Clumsy",10000309,"00068b68dfe0a156530eff319e1816eedaf17e17","5f1f0909b8b471c87e258975ddd6bba519967fd3"
"Fergie","Fergalicious",10000310,"bc7ab318cede4ca714798d0809b90171d4aead5b",""
"Fergie Featuring Ludacris","Glamorous",10000312,"44f70866f6901b19ab4c31fe56ba96bd8f9e3b1c","5f1f0909b8b471c87e258975ddd6bba519967fd3"
"Fetty Wap","Trap Queen",10000313,"62bf932cdc4d351174128d974397f5093de4f994","4e1c91b398028a44ed7ade9dca6fbad4cf2ebb63"
"Fetty Wap Featuring Remy Boyz",679,10000315,"80fad54c551fb6e366ce5523ca4028361365fcd8","4e1c91b398028a44ed7ade9dca6fbad4cf2ebb63"
"Flo Rida","Good Feeling",10000319,"9b7c873ffd4d9893608532492679e0dfca0229f9","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Flo Rida","Right Round",10000321,"03ef1692505cecd8365373d11679d35af3880eee","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Flo Rida","Whistle",10000322,"02a8a9e9982c7eb58f153df1a25dcbfe2220b967","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Flo Rida Featuring Sia","Wild Ones",10000326,"c09599c6378ab14c9bc56589ac8c0ede3671d496","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Flo Rida Featuring T-Pain","Low",10000327,"dcddd0ebee02d9142b39d092c823f88201547b7a","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Flo Rida Featuring Wynter","Sugar",10000330,"e9579b5134d95e01255b8a90926d8464df306c50","dfe20f3c1226bca7169c1b6b191d1ba4e98a36c5"
"Florida Georgia Line Featuring Nelly","Cruise",10000333,"ba2d7d0437520d94d48e9678d645c0a8776c270a","2bdbd29f35e4bb7da74ff5e9d3743c8245a5b362"
"Foster The People","Pumped Up Kicks",10000336,"db83e69f4ef8a49f5b77e367f7031cc3bcc41b1a","1d6c89eda722f2ce9887e4709146399aadb64835"
"fun.","Some Nights",10000339,"ffc0e31e3685cae5ed9b05c2a506da3f3e9ee2ab","64e2f3463d7e48743c86c41a2877c091a6f77877"
"fun. Featuring Janelle Monae","We Are Young",10000340,"af96d9b11588ea7d7754ccf2a8cefa7ead23a7d6","64e2f3463d7e48743c86c41a2877c091a6f77877"
"Glee Cast","Don't Stop Believin'",10000343,"a7f5e654f2f868c9953c7fd5eb70abf4b9dcf432","2963e4e5879beac3e65ee300cd1f0cdd390859a2"
"Gotye Featuring Kimbra","Somebody That I Used To Know",10000356,"9966639bc41a012f4ab638132bd041108fe70f4d","88cacbb5c954cb33fd2930af2f661cf5ac7e6a49"
"Gwen Stefani Featuring Akon","The Sweet Escape",10000363,"f4f3247fa1deaa89b0af9399790f0f78efcb9550","f78ea493768fda5c44a8371ac021bbcb42a596ef"
"Gym Class Heroes Featuring Adam Levine","Stereo Hearts",10000365,"649de18156e9351fcbb8471c93a4ff20e427b25b","b8a1ac92070f82fff466e816ac862adf82dcced3"
"Gym Class Heroes Featuring Patrick Stump","Cupid's Chokehold",10000367,"88cbe3db22a02daa4f32fb3492fa641098c7b912","b8a1ac92070f82fff466e816ac862adf82dcced3"
"Hinder","Lips Of An Angel",10000371,"fca428001eaaa347e57dd2dfbe71954162f00ad0","9542a870440408982df6ccc95985ca51164628f3"
"Hozier","Take Me To Church",10000375,"6aa0e63be87d568440aaf48e021e48d43c60ce3b","a433f4aa26f4b2ced3c3b51fa11729e34944445d"
"Idina Menzel","Let It Go",10000382,"06606cefec4df12b1ecc52d3d16fb9731b926fa4","298a65ebcaeaef2d83cc0c5519c881169ca55ddb"
"Iggy Azalea Featuring Charli XCX","Fancy",10000383,"b5da722614974b7843a307093a4b5661da4149d2","ad14cd88d5997218932a4932e7db1238b16e0b37"
"Iggy Azalea Featuring Rita Ora","Black Widow",10000384,"149031672993652b1dd1f1b50e624c10f5e7165c","ad14cd88d5997218932a4932e7db1238b16e0b37"
"Imagine Dragons","Radioactive",10000388,"33c3d1e4a9f98fa89afd3b2894bb4c14b2f6cfa5","48fe06404f8216bd536360862d9e7b594d443a2e"
"Iyaz","Replay",10000389,"409a5fc7b41354e36172a0c0197f9d3298d31141","eb2ecea21aa3eef2165103326233bfbc477b0e1c"
"J. Holiday","Bed",10000392,"8a42abf357646383379df890e2ad5a6ce2c5ec6d","838f2148b5189dcd611f8c1948cca96c63856548"
"Jamie Foxx Featuring T-Pain","Blame It",10000399,"97d51ba563a024d39d76c2eb3296a9f090023a2c","7b0ca7f220fd84beb03ec7c905cdc22d83ceeb47"
"Jason Derulo","In My Head",10000406,"446c66f2946007c502342d167284f6e3a02c7705","aa91f2eaf78a862fc0f5f3f04c3f3142d7793e8c"
"Jason Derulo","Want To Want Me",10000411,"d0727e5bbaef36980bc20f5c5cccf3c757af7bb0","aa91f2eaf78a862fc0f5f3f04c3f3142d7793e8c"
"Jason DeRulo","Whatcha Say",10000412,"9c0288e332c151689bf465a3f8b52a6c9d056e3a","aa91f2eaf78a862fc0f5f3f04c3f3142d7793e8c"
"Jason Derulo Featuring 2 Chainz","Talk Dirty",10000413,"222364acc54017734b3e55a124e41106849e76f8","aa91f2eaf78a862fc0f5f3f04c3f3142d7793e8c"
"Jason Derulo Featuring Snoop Dogg","Wiggle",10000414,"25eb644e3ec8a11d0ad4876e266e56a9174b91fe","aa91f2eaf78a862fc0f5f3f04c3f3142d7793e8c"
"Jay Sean Featuring Lil Wayne","Down",10000418,"15e47ec58edbd05ec9f2a0aaa285c84f9f796df0","0665361efb641a7fd1e718e28d0f6aad4f8c3d6c"
"Jay Z","Ni**as in Paris",10000421,"e70c1a528573b54c0dba1772c51db4b35992d8d1","b94c58adf8b88d567dba11d8550a8061c75340a3"
"Jay Z Featuring Justin Timberlake","Holy Grail",10000423,"469d8a907827cb331185eb17fbfb84191b5c800d","b94c58adf8b88d567dba11d8550a8061c75340a3"
"Jay-Z & T.I. Featuring Kanye West & Lil Wayne","Swagga Like Us",10000425,"079dec645405d2b98f9b24dac70c8d2bb8742d23","b94c58adf8b88d567dba11d8550a8061c75340a3"
"Jay Z","Empire State Of Mind",10000426,"00aea76663cf1a0ca10fb198268edee6ea5caf60","b94c58adf8b88d567dba11d8550a8061c75340a3"
"Jay Z","Run This Town",10000429,"e850c29020bfb40a18dce2bd5ccf2e2ff5fa5d12","b94c58adf8b88d567dba11d8550a8061c75340a3"
"Jennifer Lopez Featuring Pitbull","On The Floor",10000434,"1860a26c5584c1c87c34ad10055b98e56d77caaa","91cabed2b7659a117c741b0d03baaab831e016fc"
"Jeremih","Birthday Sex",10000435,"c279b4f2b4640e54570f8403e05233c6b5f3aa52","fbbe7c88e569d96613f280864b51250275ed97cc"
"Jeremih Featuring 50 Cent","Down On Me",10000436,"26e64cade1debdd3690f1ae5089428d31a124fd0","fbbe7c88e569d96613f280864b51250275ed97cc"
"Jessie J, Ariana Grande & Nicki Minaj","Bang Bang",10000443,"86669b71e75a13d3f6f36cce86cfb594c4b67421",80
"Jim Jones","We Fly High",10000445,"ab4c2ba033f665a77786f316ec11bf7454d121d8","6a4c52044dedaecaa4b59567a9b419dffde57e4c"
"John Legend","All Of Me",10000446,"488c53471e56ff9f629652691444438951e880bb","7dbad3304293011d9d2da5a9df415d56e6fb2c52"
"Jonas Brothers","Burnin' Up",10000453,"e2edfa3324c07d891a7b2001db0ab3b096e75a9b","9acb78d9a39886c793c46b32f8f3681ac5f8a1f5"
"Jordin Sparks Duet With Chris Brown","No Air",10000462,"3fdf0096af650a0ab38749a07a6f879bbb903822","41cb4c3cd133049c5063b08abc71d610252240f3"
"Justin Bieber","Boyfriend",10000464,"a8fd385d52e2502f28ab6e9f1ec136e0cd2061cd","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Bieber","Love Yourself",10000468,"2d89e5af25a276eaf6b9e56baef79a543263afab","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Bieber","Sorry",10000473,"407c995f072b7e6c318f08fa24d7b1b9c431ea40","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Bieber","What Do You Mean?",10000474,"f64117eb70a18577958f3e78e9cf53200203733e","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Bieber Featuring Ludacris","Baby",10000477,"a7457c94f24ced0115c865b325e031ea6fb2a964","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Bieber Featuring Nicki Minaj","Beauty And A Beat",10000478,"74518952ac2acb7373055efe073a90253d468faa","ca283ddea2afc65c15d802d45ee3d3fd255ab4e2"
"Justin Timberlake","Mirrors",10000480,"2043119fe220aa6026c0adf77a90ad1f6440e18e","5634db20af3db104f84d1503c74511311d7a7730"
"Justin Timberlake","SexyBack",10000482,"e4ff7d627759f7c67e5814ddd821ba6b507136da","5634db20af3db104f84d1503c74511311d7a7730"
"Justin Timberlake","What Goes Around...Comes Around",10000484,"f6f07bf44c8293d4ef5aa1bd76d0ef5ab8713775","5634db20af3db104f84d1503c74511311d7a7730"
"Justin Timberlake Featuring Jay Z","Suit & Tie",10000487,"c3fe2fb6781682da6ba9a1d448c4af1a74ff7301","5634db20af3db104f84d1503c74511311d7a7730"
"Justin Timberlake Featuring T.I.","My Love",10000488,"1c6b31ad7fbe2710ca3e95125a2a3fa3e150b4f4","5634db20af3db104f84d1503c74511311d7a7730"
"Kanye West","Heartless",10000491,"868bcafcfaaf7c64b2b848fd0b447c0ba35079f4","01405d36c7091a57b873ee5a91034ba7fc8eab8c"
"Kanye West","Love Lockdown",10000492,"97b067b894ef5a342eeccea0d85e366e65868f0e","01405d36c7091a57b873ee5a91034ba7fc8eab8c"
"Kanye West","Stronger",10000493,"4aef57f41599d325d774bd92bcfdae896581e2f9","01405d36c7091a57b873ee5a91034ba7fc8eab8c"
"Kardinal Offishall Featuring Akon","Dangerous",10000502,"baa4728ebb29139a5628120b964895eab951acef","0e8a3bf28774a78eb67e44189d232a354ffc755e"
"Katy Perry","Firework",10000506,"e407c359a54830601fee51f9f2fb969e1c5ba12b","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Hot N Cold",10000507,"6337506b17d21a9e6e035a5c03d08fab19680cf4","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","I Kissed A Girl",10000508,"29414f20ba1659e9f54612e358d881861aa90c2d","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Last Friday Night (T.G.I.F.)",10000509,"102255c25347769652df929b2cedb748a7e49b4a","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Part Of Me",10000510,"652f91b3b611f9b00661ab3d389948341ed44f5d","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Roar",10000511,"b822209633436d7a9e246e3054ca04e25b4e9873","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Teenage Dream",10000512,"855b8d7f3eacdebc5e47e608d7c39e87d645c29f","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","The One That Got Away",10000513,"b5ea313c86347616449e2a4e0d4f9882f0728fac","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","Wide Awake",10000516,"e9df7f2803cca76a5b4c4dc6d89dd1e7ecc18849","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry Featuring Juicy J","Dark Horse",10000517,"dfdaa58f99bde9c96b2f85e41b6006c01ad5246f","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry","E.T.",10000518,"a7a7bd276646d54af6b81543f591693e8541a390","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Katy Perry Featuring Snoop Dogg","California Gurls",10000519,"6d6284e8708cd21d7ff8442eba1dcdfb2181c468","bcffe18e4fa0dfaceed7451beeb20176734bee57"
"Ke$ha","Die Young",10000521,"d97043cf8c44a1d41f46fd6534726cf383f4f896","07cbc0786b8f61f2ccdc07a1bede9adae95f82fe"
"Ke$ha","TiK ToK",10000523,"22cb2c598098cdb8a6a78fec39be79222202b1f9","07cbc0786b8f61f2ccdc07a1bede9adae95f82fe"
"Ke$ha","We R Who We R",10000524,"cb1f991b27c09acc753082cf7ebb1e4fb12daa7f","07cbc0786b8f61f2ccdc07a1bede9adae95f82fe"
"Ke$ha","Your Love Is My Drug",10000525,"e94abebd46eb8701315122a86781a52d907afa92","07cbc0786b8f61f2ccdc07a1bede9adae95f82fe"
"Kelly Clarkson","My Life Would Suck Without You",10000536,"5e6ac8ce6cca77b19f1cd5f033cddc52575be61d","1efcd5d05f625e170e595a358e9bdf75819d46cb"
"Kelly Clarkson","Stronger (What Doesn't Kill You)",10000539,"328bdd62e0e8f7f110cb546017ff3bf3042cc37a","1efcd5d05f625e170e595a358e9bdf75819d46cb"
"Keri Hilson Featuring Kanye West & Ne-Yo","Knock You Down",10000545,"cbe345fdba511dec6a8b02fff0d891c82294c951","6affc0ddc949a06f788a34f3ec3cd64bd5772a82"
"Kevin Rudolf Featuring Lil Wayne","Let It Rock",10000547,"29c7931ec5bf0b2d44e71420c52d738a736562f8","ddf43930c8214f5c947e6b9c910b718ec736eb9c"
"Kid Cudi","Day 'N' Nite",10000550,"8536575e309c55b36c21d01cf9d0e61857a0a212","b93e4213fc23d18d4b9b967caa2e04a1ca5dfc55"
"Kings Of Leon","Use Somebody",10000552,"c1f5819057f7528777163bf7d75bf8609553c5be","bd0a8c20343ff2bb9adb62d0c8e407bfd294a2bb"
"Lady Antebellum","Need You Now",10000560,"efe8a78d99fbaa8c22df36f9eeab3cb288144648","ccc0558ba7f014ca7d903d47b22cd3e71791a500"
"Lady Gaga","Alejandro",10000561,"a314cb374a34385921cb242400c8996c5bfb83e2","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady Gaga","Applause",10000562,"c49784e2cd49440d83769b7c6cc15eb95a74bc2f","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady Gaga","Bad Romance",10000563,"fc64d009d4ec076911e8d3770c5f19e18f9ba8e9","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady Gaga","Born This Way",10000564,"bac93735ed20a437f06c83b8171cee4d65f2c8a0","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady GaGa","LoveGame",10000568,"b444c0094f97964354e8edb0339d419579e11e6c","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady GaGa","Poker Face",10000570,"595548d1cf381b2821dc4304a054f3f201d2e79c","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady Gaga","The Edge Of Glory",10000571,"32bf7003b4419f67281e511d9f13faffbdb8e030","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady Gaga Featuring Beyonce","Telephone",10000573,"ecc88a6db1e0c0c219a52c45d08d23e4959603ab","ba8f537a2217b697a44297546a0db25c511007d4"
"Lady GaGa Featuring Colby O'Donis","Just Dance",10000574,"bd95208b100acfb09e852e85fab77d6cf41c53d7","ba8f537a2217b697a44297546a0db25c511007d4"
"Leona Lewis","Bleeding Love",10000580,"1d96dedf8c01dd01b74d74c1a5314487d2168c89","257c21a9eb53a6857f4e3af56c2af3a6086bbea7"
"Lil Wayne","How To Love",10000587,"72d36bb81d43ae2675d6451a37d9211b7eddc277","bf03141629c202e94b206f1374a39326a9d8c6ca"
"Lil Wayne Featuring Drake","She Will",10000594,"a5720adb4b558545e80c2aac482b94629dc9a207","bf03141629c202e94b206f1374a39326a9d8c6ca"
"Lil Wayne Featuring Static Major","Lollipop",10000597,"6d6f464910c2af6fe6d07ae85baf9957d1a6b97e","bf03141629c202e94b206f1374a39326a9d8c6ca"
"LMFAO","Sexy And I Know It",10000607,"897c1a15947f993c56ee23d29515152023f0f0d2","2cc81ea1af9811e31f415cd189ab6f166b688e4e"
"LMFAO Featuring Lauren Bennett & GoonRock","Party Rock Anthem",10000608,"41f10b78631a16405464983d7bf59213cc4d6dbf","2cc81ea1af9811e31f415cd189ab6f166b688e4e"
